,ID_Date,AQI
128,BR006_2020-07-18 00:00:00,46.99130858125832
129,BR006_2020-07-19 00:00:00,45.78995291677251
130,BR006_2020-07-20 00:00:00,46.04829942077766
131,BR006_2020-07-21 00:00:00,45.035891480862524
132,BR006_2020-07-22 00:00:00,44.88557020565698
133,BR006_2020-07-23 00:00:00,44.70683862445603
134,BR006_2020-07-24 00:00:00,44.36799839451862
135,BR006_2020-07-25 00:00:00,43.75567435011995
136,BR006_2020-07-26 00:00:00,43.52740106919502
137,BR006_2020-07-27 00:00:00,42.84937116496752
138,BR006_2020-07-28 00:00:00,42.27679755945829
139,BR006_2020-07-29 00:00:00,41.725068019500014
140,BR007_2020-07-02 00:00:00,65.8045801903846
141,BR007_2020-07-03 00:00:00,53.99495304265031
142,BR007_2020-07-04 00:00:00,49.26256952293289
143,BR007_2020-07-05 00:00:00,45.81466269141264
144,BR007_2020-07-06 00:00:00,44.36826066136944
145,BR007_2020-07-07 00:00:00,42.3018839097103
146,BR007_2020-07-08 00:00:00,41.62966557310412
147,BR007_2020-07-09 00:00:00,40.43460982867543
148,BR007_2020-07-10 00:00:00,40.33950299189056
149,BR007_2020-07-11 00:00:00,39.75332223952118
150,BR007_2020-07-12 00:00:00,39.83101233064133
151,BR007_2020-07-13 00:00:00,39.531817420363936
152,BR007_2020-07-14 00:00:00,39.65489449805494
153,BR007_2020-07-15 00:00:00,39.51711250406499
154,BR007_2020-07-16 00:00:00,39.650456224895855
155,BR007_2020-07-17 00:00:00,39.606073789699636
156,BR007_2020-07-18 00:00:00,39.73430471636129
157,BR007_2020-07-19 00:00:00,39.743027004188164
158,BR007_2020-07-20 00:00:00,39.86235731060447
159,BR007_2020-07-21 00:00:00,39.902287745756425
160,BR007_2020-07-22 00:00:00,40.01339868482435
161,BR007_2020-07-23 00:00:00,40.07206485282565
162,BR007_2020-07-24 00:00:00,40.17666334470667
163,BR007_2020-07-25 00:00:00,40.24677184792969
164,BR007_2020-07-26 00:00:00,40.34661290024511
165,BR007_2020-07-27 00:00:00,40.423857296459644
166,BR007_2020-07-28 00:00:00,40.520403767899175
167,BR007_2020-07-29 00:00:00,40.602193504967445
168,BR008_2020-07-02 00:00:00,70.75482959600033
169,BR008_2020-07-03 00:00:00,72.30544445357442
170,BR008_2020-07-04 00:00:00,64.90017053479032
171,BR008_2020-07-05 00:00:00,66.90512616954268
172,BR008_2020-07-06 00:00:00,71.64762912977922
173,BR008_2020-07-07 00:00:00,69.51036954179776
174,BR008_2020-07-08 00:00:00,67.50318795111573
175,BR008_2020-07-09 00:00:00,64.77590812749372
176,BR008_2020-07-10 00:00:00,65.21052828909914
177,BR008_2020-07-11 00:00:00,66.54470184187494
178,BR008_2020-07-12 00:00:00,65.32097516155886
179,BR008_2020-07-13 00:00:00,63.918786762052164
180,BR008_2020-07-14 00:00:00,62.985905347135045
181,BR008_2020-07-15 00:00:00,63.210198750161155
182,BR008_2020-07-16 00:00:00,63.55313740545709
183,BR008_2020-07-17 00:00:00,62.900041702819365
184,BR008_2020-07-18 00:00:00,62.144827955284754
185,BR008_2020-07-19 00:00:00,61.77635717354051
186,BR008_2020-07-20 00:00:00,61.80570137525023
187,BR008_2020-07-21 00:00:00,61.75016810909707
188,BR008_2020-07-22 00:00:00,61.28662782425585
189,BR008_2020-07-23 00:00:00,60.79920403466029
190,BR008_2020-07-24 00:00:00,60.5205727104308
191,BR008_2020-07-25 00:00:00,60.370297727096165
192,BR008_2020-07-26 00:00:00,60.131921018173905
193,BR008_2020-07-27 00:00:00,59.73342627139639
194,BR008_2020-07-28 00:00:00,59.346504547247704
195,BR008_2020-07-29 00:00:00,59.062223538296045
196,BR009_2020-07-02 00:00:00,69.12012200457279
197,BR009_2020-07-03 00:00:00,59.734689267318515
198,BR009_2020-07-04 00:00:00,62.29938975205881
199,BR009_2020-07-05 00:00:00,58.875370843423305
200,BR009_2020-07-06 00:00:00,64.04364617105318
201,BR009_2020-07-07 00:00:00,61.76278171926691
202,BR009_2020-07-08 00:00:00,64.08866526355466
203,BR009_2020-07-09 00:00:00,61.69929630344634
204,BR009_2020-07-10 00:00:00,61.58645661608973
205,BR009_2020-07-11 00:00:00,60.92765649014091
206,BR009_2020-07-12 00:00:00,60.743299355235585
207,BR009_2020-07-13 00:00:00,61.26697320711978
208,BR009_2020-07-14 00:00:00,60.36827513884311
209,BR009_2020-07-15 00:00:00,60.69636981367401
210,BR009_2020-07-16 00:00:00,59.47253489715885
211,BR009_2020-07-17 00:00:00,59.69496343603139
212,BR009_2020-07-18 00:00:00,58.81741749585102
213,BR009_2020-07-19 00:00:00,58.93033962713401
214,BR009_2020-07-20 00:00:00,58.32148432317602
215,BR009_2020-07-21 00:00:00,58.09877732129719
216,BR009_2020-07-22 00:00:00,57.624290904050426
217,BR009_2020-07-23 00:00:00,57.19446527037842
218,BR009_2020-07-24 00:00:00,56.873245372319516
219,BR009_2020-07-25 00:00:00,56.386485869783854
220,BR009_2020-07-26 00:00:00,56.12473846103688
221,BR009_2020-07-27 00:00:00,55.61154345769726
222,BR009_2020-07-28 00:00:00,55.319085468584134
223,BR009_2020-07-29 00:00:00,54.82221552466019
224,BR010_2020-07-02 00:00:00,49.50724689847952
225,BR010_2020-07-03 00:00:00,50.37127949555492
226,BR010_2020-07-04 00:00:00,49.445660132598235
227,BR010_2020-07-05 00:00:00,49.03436188387278
228,BR010_2020-07-06 00:00:00,47.49489160366426
229,BR010_2020-07-07 00:00:00,46.187435379257515
230,BR010_2020-07-08 00:00:00,44.68441539531715
231,BR010_2020-07-09 00:00:00,43.69740757719725
232,BR010_2020-07-10 00:00:00,43.10503484625416
233,BR010_2020-07-11 00:00:00,42.49691408515449
234,BR010_2020-07-12 00:00:00,41.945454893983566
235,BR010_2020-07-13 00:00:00,41.22310027454125
236,BR010_2020-07-14 00:00:00,40.43147474456115
237,BR010_2020-07-15 00:00:00,39.556499984944374
238,BR010_2020-07-16 00:00:00,38.654731488664844
239,BR010_2020-07-17 00:00:00,37.79886646052558
240,BR010_2020-07-18 00:00:00,36.9770061639837
241,BR010_2020-07-19 00:00:00,36.201895814780244
242,BR010_2020-07-20 00:00:00,35.44004065460161
243,BR010_2020-07-21 00:00:00,34.678376665293754
244,BR010_2020-07-22 00:00:00,33.9070753842868
245,BR010_2020-07-23 00:00:00,33.12140334277032
246,BR010_2020-07-24 00:00:00,32.33045075937157
247,BR010_2020-07-25 00:00:00,31.538791322425325
248,BR010_2020-07-26 00:00:00,30.75364812723622
249,BR010_2020-07-27 00:00:00,29.97653626811281
250,BR010_2020-07-28 00:00:00,29.206408686125446
251,BR010_2020-07-29 00:00:00,28.441359477625916
252,CH001_2020-07-02 00:00:00,58.2029434631204
253,CH001_2020-07-03 00:00:00,60.0746955627274
254,CH001_2020-07-04 00:00:00,62.41222731701583
255,CH001_2020-07-05 00:00:00,62.52287180260543
256,CH001_2020-07-06 00:00:00,67.7639617374034
257,CH001_2020-07-07 00:00:00,68.97289740398253
258,CH001_2020-07-08 00:00:00,69.396580454377
259,CH001_2020-07-09 00:00:00,67.6045029975984
260,CH001_2020-07-10 00:00:00,66.92289831091865
261,CH001_2020-07-11 00:00:00,66.32770146672738
262,CH001_2020-07-12 00:00:00,65.17803922680118
263,CH001_2020-07-13 00:00:00,65.8805258237821
264,CH001_2020-07-14 00:00:00,66.57799358875542
265,CH001_2020-07-15 00:00:00,67.34481675596257
266,CH001_2020-07-16 00:00:00,67.65593711769868
267,CH001_2020-07-17 00:00:00,67.9953851995995
268,CH001_2020-07-18 00:00:00,68.1285420796613
269,CH001_2020-07-19 00:00:00,67.78906081012845
270,CH001_2020-07-20 00:00:00,67.72588179329051
271,CH001_2020-07-21 00:00:00,67.75433465153715
272,CH001_2020-07-22 00:00:00,67.89195944323424
273,CH001_2020-07-23 00:00:00,68.05101781047829
274,CH001_2020-07-24 00:00:00,68.31378870912724
275,CH001_2020-07-25 00:00:00,68.58844194444345
276,CH001_2020-07-26 00:00:00,68.71341453882094
277,CH001_2020-07-27 00:00:00,68.82911807329741
278,CH001_2020-07-28 00:00:00,68.92508730357228
279,CH001_2020-07-29 00:00:00,69.00974354356875
280,DL001_2020-07-02 00:00:00,114.99762172211263
281,DL001_2020-07-03 00:00:00,123.6719707061114
282,DL001_2020-07-04 00:00:00,115.2100309347039
283,DL001_2020-07-05 00:00:00,108.52987341012893
284,DL001_2020-07-06 00:00:00,110.21097981351322
285,DL001_2020-07-07 00:00:00,112.89178323896638
286,DL001_2020-07-08 00:00:00,113.8886750583814
287,DL001_2020-07-09 00:00:00,113.49408294815412
288,DL001_2020-07-10 00:00:00,113.78414252620037
289,DL001_2020-07-11 00:00:00,114.28452763913927
290,DL001_2020-07-12 00:00:00,114.56572107430462
291,DL001_2020-07-13 00:00:00,114.48114371501727
292,DL001_2020-07-14 00:00:00,114.35524820430379
293,DL001_2020-07-15 00:00:00,114.25180264215263
294,DL001_2020-07-16 00:00:00,114.14449017033591
295,DL001_2020-07-17 00:00:00,113.9919950733993
296,DL001_2020-07-18 00:00:00,113.82901987459383
297,DL001_2020-07-19 00:00:00,113.67440491093427
298,DL001_2020-07-20 00:00:00,113.530536775299
299,DL001_2020-07-21 00:00:00,113.38803982318935
300,DL001_2020-07-22 00:00:00,113.24704807113713
301,DL001_2020-07-23 00:00:00,113.10884694659778
302,DL001_2020-07-24 00:00:00,112.97386337472678
303,DL001_2020-07-25 00:00:00,112.84022690023546
304,DL001_2020-07-26 00:00:00,112.70709138120968
305,DL001_2020-07-27 00:00:00,112.5742165194512
306,DL001_2020-07-28 00:00:00,112.44166203540576
307,DL001_2020-07-29 00:00:00,112.30921687327908
308,DL002_2020-07-02 00:00:00,153.91594892488465
309,DL002_2020-07-03 00:00:00,150.7237851654157
310,DL002_2020-07-04 00:00:00,149.81221748872363
311,DL002_2020-07-05 00:00:00,150.44221017727412
312,DL002_2020-07-06 00:00:00,147.3628618800432
313,DL002_2020-07-07 00:00:00,148.13728759888306
314,DL002_2020-07-08 00:00:00,147.78137072639123
315,DL002_2020-07-09 00:00:00,147.78458091335662
316,DL002_2020-07-10 00:00:00,147.35672999073893
317,DL002_2020-07-11 00:00:00,147.3572641243127
318,DL002_2020-07-12 00:00:00,147.01047209848565
319,DL002_2020-07-13 00:00:00,147.00541047826076
320,DL002_2020-07-14 00:00:00,146.88351080876592
321,DL002_2020-07-15 00:00:00,146.89264256193377
322,DL002_2020-07-16 00:00:00,146.82061437512488
323,DL002_2020-07-17 00:00:00,146.82703704456128
324,DL002_2020-07-18 00:00:00,146.79020978846808
325,DL002_2020-07-19 00:00:00,146.80385295317873
326,DL002_2020-07-20 00:00:00,146.80062215237373
327,DL002_2020-07-21 00:00:00,146.82502074485956
328,DL002_2020-07-22 00:00:00,146.8393337227313
329,DL002_2020-07-23 00:00:00,146.86904098540336
330,DL002_2020-07-24 00:00:00,146.89386045605983
331,DL002_2020-07-25 00:00:00,146.92810182919396
332,DL002_2020-07-26 00:00:00,146.96062263330145
333,DL002_2020-07-27 00:00:00,146.99881772563097
334,DL002_2020-07-28 00:00:00,147.03633536424
335,DL002_2020-07-29 00:00:00,147.07717557214013
336,DL003_2020-07-02 00:00:00,101.9419686768917
337,DL003_2020-07-03 00:00:00,104.66595465430363
338,DL003_2020-07-04 00:00:00,108.3906719950371
339,DL003_2020-07-05 00:00:00,112.85570823763219
340,DL003_2020-07-06 00:00:00,113.30509190294242
341,DL003_2020-07-07 00:00:00,112.02198150971259
342,DL003_2020-07-08 00:00:00,111.38509338561059
343,DL003_2020-07-09 00:00:00,110.83395553998794
344,DL003_2020-07-10 00:00:00,110.66366179214478
345,DL003_2020-07-11 00:00:00,110.65298854627393
346,DL003_2020-07-12 00:00:00,110.74969086291064
347,DL003_2020-07-13 00:00:00,110.71334379386343
348,DL003_2020-07-14 00:00:00,110.65171176237077
349,DL003_2020-07-15 00:00:00,110.54712674828042
350,DL003_2020-07-16 00:00:00,110.44576953281154
351,DL003_2020-07-17 00:00:00,110.34529338178255
352,DL003_2020-07-18 00:00:00,110.2589774497164
353,DL003_2020-07-19 00:00:00,110.17523852583815
354,DL003_2020-07-20 00:00:00,110.09291030652555
355,DL003_2020-07-21 00:00:00,110.00898324964189
356,DL003_2020-07-22 00:00:00,109.92392018458904
357,DL003_2020-07-23 00:00:00,109.83796046182488
358,DL003_2020-07-24 00:00:00,109.75192478848331
359,DL003_2020-07-25 00:00:00,109.66613905255018
360,DL003_2020-07-26 00:00:00,109.5805759442689
361,DL003_2020-07-27 00:00:00,109.49518524122057
362,DL003_2020-07-28 00:00:00,109.40983754652976
363,DL003_2020-07-29 00:00:00,109.32450723510627
364,DL004_2020-07-02 00:00:00,96.38800464132855
365,DL004_2020-07-03 00:00:00,103.65378374144252
366,DL004_2020-07-04 00:00:00,107.02431975515734
367,DL004_2020-07-05 00:00:00,105.73444187571971
368,DL004_2020-07-06 00:00:00,106.05747155132234
369,DL004_2020-07-07 00:00:00,107.83086573713975
370,DL004_2020-07-08 00:00:00,108.48439576772365
371,DL004_2020-07-09 00:00:00,108.7282931739279
372,DL004_2020-07-10 00:00:00,108.56906209847338
373,DL004_2020-07-11 00:00:00,108.513287279423
374,DL004_2020-07-12 00:00:00,108.58820499254378
375,DL004_2020-07-13 00:00:00,108.65301740511718
376,DL004_2020-07-14 00:00:00,108.70547562471978
377,DL004_2020-07-15 00:00:00,108.77541754565208
378,DL004_2020-07-16 00:00:00,108.85920110607432
379,DL004_2020-07-17 00:00:00,108.96063784195016
380,DL004_2020-07-18 00:00:00,109.0612751004614
381,DL004_2020-07-19 00:00:00,109.15987785351065
382,DL004_2020-07-20 00:00:00,109.25744306885098
383,DL004_2020-07-21 00:00:00,109.35461130730693
384,DL004_2020-07-22 00:00:00,109.45134755402933
385,DL004_2020-07-23 00:00:00,109.54755470729926
386,DL004_2020-07-24 00:00:00,109.64319424005977
387,DL004_2020-07-25 00:00:00,109.73878308567586
388,DL004_2020-07-26 00:00:00,109.83440769077397
389,DL004_2020-07-27 00:00:00,109.93013523383681
390,DL004_2020-07-28 00:00:00,110.02593843471709
391,DL004_2020-07-29 00:00:00,110.12181041038814
392,DL005_2020-07-02 00:00:00,131.14929701221416
393,DL005_2020-07-03 00:00:00,136.581571837451
394,DL005_2020-07-04 00:00:00,141.55541761370145
395,DL005_2020-07-05 00:00:00,147.5791900720499
396,DL005_2020-07-06 00:00:00,150.83348115028784
397,DL005_2020-07-07 00:00:00,151.60417039332086
398,DL005_2020-07-08 00:00:00,151.40225570587356
399,DL005_2020-07-09 00:00:00,150.79358127838725
400,DL005_2020-07-10 00:00:00,150.3075668581997
401,DL005_2020-07-11 00:00:00,150.02898258411213
402,DL005_2020-07-12 00:00:00,150.00748008354878
403,DL005_2020-07-13 00:00:00,150.12200856194494
404,DL005_2020-07-14 00:00:00,150.3026143515951
405,DL005_2020-07-15 00:00:00,150.4836262347627
406,DL005_2020-07-16 00:00:00,150.64490897511655
407,DL005_2020-07-17 00:00:00,150.78041196629033
408,DL005_2020-07-18 00:00:00,150.89851081028579
409,DL005_2020-07-19 00:00:00,151.0076761687767
410,DL005_2020-07-20 00:00:00,151.11503205652426
411,DL005_2020-07-21 00:00:00,151.22397439803117
412,DL005_2020-07-22 00:00:00,151.33552364601016
413,DL005_2020-07-23 00:00:00,151.44918836495106
414,DL005_2020-07-24 00:00:00,151.56407621666716
415,DL005_2020-07-25 00:00:00,151.679400181091
416,DL005_2020-07-26 00:00:00,151.79469768739648
417,DL005_2020-07-27 00:00:00,151.90979628424518
418,DL005_2020-07-28 00:00:00,152.02470594997317
419,DL005_2020-07-29 00:00:00,152.13951011540695
420,DL006_2020-07-02 00:00:00,0.0010590015305294265
421,DL006_2020-07-03 00:00:00,-0.0004945570860925122
422,DL006_2020-07-04 00:00:00,-0.0010804724505909097
423,DL006_2020-07-05 00:00:00,-0.0006068159866485308
424,DL006_2020-07-06 00:00:00,-0.0010221344910649108
425,DL006_2020-07-07 00:00:00,-0.0014256215295175264
426,DL006_2020-07-08 00:00:00,-0.0014129574676780433
427,DL006_2020-07-09 00:00:00,-0.0014447209337155186
428,DL006_2020-07-10 00:00:00,-0.0016342428361592228
429,DL006_2020-07-11 00:00:00,-0.001781322289135966
430,DL006_2020-07-12 00:00:00,-0.0018057046394647461
431,DL006_2020-07-13 00:00:00,-0.0018510250551979778
432,DL006_2020-07-14 00:00:00,-0.0019433594923920483
433,DL006_2020-07-15 00:00:00,-0.0019795693893182435
434,DL006_2020-07-16 00:00:00,-0.0019934549885193774
435,DL006_2020-07-17 00:00:00,-0.0020211066269467414
436,DL006_2020-07-18 00:00:00,-0.0020387272452039892
437,DL006_2020-07-19 00:00:00,-0.0020445065973593727
438,DL006_2020-07-20 00:00:00,-0.0020477381437201143
439,DL006_2020-07-21 00:00:00,-0.0020489896203224624
440,DL006_2020-07-22 00:00:00,
441,DL006_2020-07-23 00:00:00,
442,DL006_2020-07-24 00:00:00,
443,DL006_2020-07-25 00:00:00,
444,DL006_2020-07-26 00:00:00,
445,DL006_2020-07-27 00:00:00,
446,DL006_2020-07-28 00:00:00,
447,DL006_2020-07-29 00:00:00,
448,DL007_2020-07-02 00:00:00,111.17566439224363
449,DL007_2020-07-03 00:00:00,114.8734043776519
450,DL007_2020-07-04 00:00:00,114.94116175526925
451,DL007_2020-07-05 00:00:00,112.02295251148449
452,DL007_2020-07-06 00:00:00,109.74223103391348
453,DL007_2020-07-07 00:00:00,113.51940859689175
454,DL007_2020-07-08 00:00:00,115.11286228561386
455,DL007_2020-07-09 00:00:00,115.10903254787748
456,DL007_2020-07-10 00:00:00,115.13331666010032
457,DL007_2020-07-11 00:00:00,115.18760239159188
458,DL007_2020-07-12 00:00:00,115.36622065068315
459,DL007_2020-07-13 00:00:00,115.52597304750141
460,DL007_2020-07-14 00:00:00,115.36742172126034
461,DL007_2020-07-15 00:00:00,115.230130617891
462,DL007_2020-07-16 00:00:00,115.1389675050136
463,DL007_2020-07-17 00:00:00,115.05188998698468
464,DL007_2020-07-18 00:00:00,114.96477876994868
465,DL007_2020-07-19 00:00:00,114.87083401857896
466,DL007_2020-07-20 00:00:00,114.77587591382704
467,DL007_2020-07-21 00:00:00,114.69581026162602
468,DL007_2020-07-22 00:00:00,114.61862084433774
469,DL007_2020-07-23 00:00:00,114.54171547144638
470,DL007_2020-07-24 00:00:00,114.46548016957847
471,DL007_2020-07-25 00:00:00,114.38984903213361
472,DL007_2020-07-26 00:00:00,114.31503583868563
473,DL007_2020-07-27 00:00:00,114.24071796216299
474,DL007_2020-07-28 00:00:00,114.16599316469443
475,DL007_2020-07-29 00:00:00,114.09115757173147
476,DL008_2020-07-02 00:00:00,174.06000057163328
477,DL008_2020-07-03 00:00:00,180.9014059192386
478,DL008_2020-07-04 00:00:00,188.83750530844222
479,DL008_2020-07-05 00:00:00,206.36444577774083
480,DL008_2020-07-06 00:00:00,202.04943423895065
481,DL008_2020-07-07 00:00:00,201.69425650201435
482,DL008_2020-07-08 00:00:00,203.96468642886532
483,DL008_2020-07-09 00:00:00,205.9354877729464
484,DL008_2020-07-10 00:00:00,208.71103957730978
485,DL008_2020-07-11 00:00:00,212.23501729227442
486,DL008_2020-07-12 00:00:00,215.58584125722354
487,DL008_2020-07-13 00:00:00,217.4956156372
488,DL008_2020-07-14 00:00:00,220.38382113855758
489,DL008_2020-07-15 00:00:00,222.4222267006746
490,DL008_2020-07-16 00:00:00,225.17305506587067
491,DL008_2020-07-17 00:00:00,227.36128175052957
492,DL008_2020-07-18 00:00:00,230.17419682889872
493,DL008_2020-07-19 00:00:00,232.37381807825457
494,DL008_2020-07-20 00:00:00,235.02508231429817
495,DL008_2020-07-21 00:00:00,237.25204109548682
496,DL008_2020-07-22 00:00:00,239.8103377272838
497,DL008_2020-07-23 00:00:00,242.06621622956212
498,DL008_2020-07-24 00:00:00,244.5787545419023
499,DL008_2020-07-25 00:00:00,246.87003488723929
500,DL008_2020-07-26 00:00:00,249.33835896828188
501,DL008_2020-07-27 00:00:00,251.65192672082233
502,DL008_2020-07-28 00:00:00,254.0914833320253
503,DL008_2020-07-29 00:00:00,256.42429789161287
504,DL009_2020-07-02 00:00:00,108.97084145090233
505,DL009_2020-07-03 00:00:00,120.54224127537067
506,DL009_2020-07-04 00:00:00,123.11106236375468
507,DL009_2020-07-05 00:00:00,124.11062558797391
508,DL009_2020-07-06 00:00:00,127.82177117213391
509,DL009_2020-07-07 00:00:00,128.3040597932798
510,DL009_2020-07-08 00:00:00,129.75685989087594
511,DL009_2020-07-09 00:00:00,128.89863551406904
512,DL009_2020-07-10 00:00:00,128.85599157070095
513,DL009_2020-07-11 00:00:00,128.28198897449408
514,DL009_2020-07-12 00:00:00,128.05625770066897
515,DL009_2020-07-13 00:00:00,127.82608537716317
516,DL009_2020-07-14 00:00:00,127.69874273268063
